Country/territory,WHO Preferred Vaccine Name,mmm Year,Bilateral/multilateral agreements,Donations,COVAX,AVAT,Unknown,Total Doses Delivered
Zambia,AstraZeneca - Vaxzevria,Jul 2021,(Blank),(Blank),"228,000",(Blank),(Blank),"228,000"
Zambia,AstraZeneca - Vaxzevria,Aug 2021,(Blank),(Blank),"119,200",(Blank),(Blank),"119,200"
Zambia,AstraZeneca - Vaxzevria,Sep 2021,(Blank),(Blank),"124,500",(Blank),(Blank),"124,500"
Zambia,AstraZeneca - Vaxzevria,Oct 2021,(Blank),(Blank),"120,000",(Blank),(Blank),"120,000"
Zambia,AstraZeneca - Vaxzevria,Nov 2021,(Blank),(Blank),"165,600",(Blank),(Blank),"165,600"
Zambia,AstraZeneca - Vaxzevria,Jan 2022,(Blank),(Blank),"249,600",(Blank),(Blank),"249,600"
Zambia,AstraZeneca - Vaxzevria,Feb 2022,(Blank),(Blank),"314,400",(Blank),(Blank),"314,400"
Zambia,Gamaleya - Sputnik V,Aug 2021,(Blank),"50,000",(Blank),(Blank),(Blank),"50,000"
Zambia,Janssen - Ad26.COV 2.S,Jul 2021,(Blank),(Blank),"302,400",(Blank),(Blank),"302,400"
Zambia,Janssen - Ad26.COV 2.S,Sep 2021,(Blank),(Blank),(Blank),"129,600",(Blank),"129,600"
Zambia,Janssen - Ad26.COV 2.S,Oct 2021,(Blank),(Blank),"672,000",(Blank),(Blank),"672,000"
Zambia,Janssen - Ad26.COV 2.S,Nov 2021,(Blank),(Blank),(Blank),"511,200",(Blank),"511,200"
Zambia,Janssen - Ad26.COV 2.S,Dec 2021,(Blank),(Blank),"672,000",(Blank),(Blank),"672,000"
Zambia,Janssen - Ad26.COV 2.S,Jan 2022,(Blank),(Blank),"907,200",(Blank),(Blank),"907,200"
Zambia,Janssen - Ad26.COV 2.S,Feb 2022,(Blank),(Blank),(Blank),"1,428,000",(Blank),"1,428,000"
Zambia,Janssen - Ad26.COV 2.S,May 2022,(Blank),(Blank),"4,269,600",(Blank),(Blank),"4,269,600"
Zambia,Janssen - Ad26.COV 2.S,Jun 2022,(Blank),(Blank),"950,350",(Blank),(Blank),"950,350"
Zambia,Janssen - Ad26.COV 2.S,Sep 2022,(Blank),(Blank),"2,524,700",(Blank),(Blank),"2,524,700"
Zambia,Moderna - Spikevax,Nov 2021,(Blank),(Blank),"188,400",(Blank),(Blank),"188,400"
Zambia,Pfizer BioNTech - Comirnaty,Nov 2021,(Blank),(Blank),"580,320",(Blank),(Blank),"580,320"
Zambia,Pfizer BioNTech - Comirnaty,Jan 2022,(Blank),(Blank),"222,300",(Blank),(Blank),"222,300"
Zambia,Pfizer BioNTech - Comirnaty,Feb 2022,(Blank),(Blank),"299,520",(Blank),(Blank),"299,520"
Zambia,Pfizer BioNTech - Comirnaty,Apr 2022,(Blank),(Blank),"620,100",(Blank),(Blank),"620,100"
Zambia,Pfizer BioNTech - Comirnaty,May 2022,(Blank),(Blank),"574,470",(Blank),(Blank),"574,470"
Zambia,Pfizer BioNTech - Comirnaty,Jun 2022,(Blank),(Blank),"657,540",(Blank),(Blank),"657,540"
Zambia,Pfizer BioNTech - Comirnaty,Sep 2022,(Blank),(Blank),"1,160,640",(Blank),(Blank),"1,160,640"
Zambia,SII - Covishield,Apr 2021,(Blank),(Blank),"228,000",(Blank),(Blank),"228,000"
Zambia,Sinopharm (Beijing) - BBIBP-CorV,Aug 2021,(Blank),"100,000",(Blank),(Blank),(Blank),"100,000"
Zambia,Sinopharm (Beijing) - BBIBP-CorV,Nov 2021,(Blank),(Blank),"432,000",(Blank),(Blank),"432,000"
Zambia,Sinopharm (Beijing) - BBIBP-CorV,Dec 2021,(Blank),(Blank),"204,000",(Blank),(Blank),"204,000"
Zambia,Sinopharm (Beijing) - BBIBP-CorV,Jan 2022,(Blank),"400,000",(Blank),(Blank),(Blank),"400,000"
Zambia,Sinopharm (Beijing) - BBIBP-CorV,Apr 2022,(Blank),"600,000",(Blank),(Blank),(Blank),"600,000"
Zambia,Sinopharm (Beijing) - BBIBP-CorV,Jul 2022,(Blank),(Blank),"259,200",(Blank),(Blank),"259,200"
Zimbabwe,BBIL - Covaxin,Mar 2021,(Blank),"35,000",(Blank),(Blank),(Blank),"35,000"
Zimbabwe,BBIL - Covaxin,Dec 2021,(Blank),"40,000",(Blank),(Blank),(Blank),"40,000"
Zimbabwe,Gamaleya - Sputnik V,Jun 2021,(Blank),"25,000",(Blank),(Blank),(Blank),"25,000"
Zimbabwe,Gamaleya - Sputnik V,Jul 2021,(Blank),"25,000",(Blank),(Blank),(Blank),"25,000"
Zimbabwe,Gamaleya - Sputnik V,Sep 2021,(Blank),"15,000",(Blank),(Blank),(Blank),"15,000"
Zimbabwe,Sinopharm (Beijing) - BBIBP-CorV,Mar 2021,(Blank),"500,000",(Blank),(Blank),(Blank),"500,000"
Zimbabwe,Sinopharm (Beijing) - BBIBP-CorV,Jun 2021,"600,000",(Blank),(Blank),(Blank),(Blank),"600,000"
Zimbabwe,Sinopharm (Beijing) - BBIBP-CorV,Jul 2021,"1,500,000",(Blank),(Blank),(Blank),(Blank),"1,500,000"
Zimbabwe,Sinopharm (Beijing) - BBIBP-CorV,Aug 2021,"1,000,000",(Blank),(Blank),(Blank),(Blank),"1,000,000"
Zimbabwe,Sinopharm (Beijing) - BBIBP-CorV,Sep 2021,"500,000","500,000","366,000",(Blank),(Blank),"1,366,000"
Zimbabwe,Sinopharm (Beijing) - BBIBP-CorV,Oct 2021,(Blank),(Blank),"577,200",(Blank),(Blank),"577,200"
Zimbabwe,Sinopharm (Beijing) - BBIBP-CorV,Nov 2021,(Blank),"60,000","435,600",(Blank),(Blank),"495,600"
Zimbabwe,Sinopharm (Beijing) - BBIBP-CorV,Jan 2022,(Blank),(Blank),"2,611,200",(Blank),(Blank),"2,611,200"
Zimbabwe,Sinovac - CoronaVac,Mar 2021,"1,200,000",(Blank),(Blank),(Blank),(Blank),"1,200,000"
Zimbabwe,Sinovac - CoronaVac,Jul 2021,"3,000,000",(Blank),(Blank),(Blank),(Blank),"3,000,000"
Zimbabwe,Sinovac - CoronaVac,Sep 2021,"1,000,000",(Blank),(Blank),(Blank),(Blank),"1,000,000"
Zimbabwe,Sinovac - CoronaVac,Dec 2021,(Blank),"1,000,000",(Blank),(Blank),(Blank),"1,000,000"
Zimbabwe,Unknown,Feb 2021,(Blank),(Blank),(Blank),(Blank),"21,010","21,010"
Uzbekistan,Moderna - Spikevax,Mar 2022,(Blank),(Blank),"4,366,000",(Blank),(Blank),"4,366,000"
Uzbekistan,Moderna - Spikevax,Jul 2021,(Blank),(Blank),"3,000,060",(Blank),(Blank),"3,000,060"
Uzbekistan,Moderna - Spikevax,Feb 2022,(Blank),(Blank),"2,822,400",(Blank),(Blank),"2,822,400"
Uzbekistan,Moderna - Spikevax,Jan 2022,(Blank),(Blank),"500,400",(Blank),(Blank),"500,400"
Uzbekistan,Pfizer BioNTech - Comirnaty,Mar 2022,(Blank),(Blank),"1,999,530",(Blank),(Blank),"1,999,530"
Uzbekistan,Pfizer BioNTech - Comirnaty,Jul 2022,(Blank),(Blank),"1,999,530",(Blank),(Blank),"1,999,530"
Uzbekistan,Pfizer BioNTech - Comirnaty,Sep 2021,(Blank),(Blank),"1,214,460",(Blank),(Blank),"1,214,460"
Uzbekistan,Pfizer BioNTech - Comirnaty,Oct 2021,(Blank),(Blank),"800,280",(Blank),(Blank),"800,280"
Uzbekistan,Pfizer BioNTech - Comirnaty,Jan 2022,(Blank),(Blank),"310,050",(Blank),(Blank),"310,050"
Uzbekistan,Pfizer BioNTech - Comirnaty,Dec 2021,(Blank),(Blank),"301,860",(Blank),(Blank),"301,860"
Uzbekistan,Pfizer BioNTech - Comirnaty,Aug 2022,(Blank),(Blank),"201,600",(Blank),(Blank),"201,600"
Uzbekistan,Sinovac - CoronaVac,Oct 2021,(Blank),"200,000","1,776,000",(Blank),(Blank),"1,976,000"
Uzbekistan,AstraZeneca - Vaxzevria,Nov 2021,(Blank),"150,000","660,000",(Blank),(Blank),"810,000"
Uzbekistan,AstraZeneca - Vaxzevria,Sep 2021,(Blank),"252,000","356,000",(Blank),(Blank),"608,000"
Uzbekistan,AstraZeneca - Vaxzevria,Aug 2021,(Blank),(Blank),"276,480",(Blank),(Blank),"276,480"
Uzbekistan,AstraZeneca - Vaxzevria,Mar 2022,(Blank),(Blank),"201,600",(Blank),(Blank),"201,600"
Uzbekistan,AstraZeneca - Vaxzevria,Jul 2021,(Blank),"50,000",(Blank),(Blank),(Blank),"50,000"
Uzbekistan,SII - Covishield,Mar 2021,(Blank),(Blank),"660,000",(Blank),(Blank),"660,000"
Uzbekistan,Anhui Zhifei - Zifivax,Mar 2021,"1,000,000",(Blank),(Blank),(Blank),(Blank),"1,000,000"
Uzbekistan,Anhui Zhifei - Zifivax,Apr 2021,"1,000,000",(Blank),(Blank),(Blank),(Blank),"1,000,000"
Uzbekistan,Anhui Zhifei - Zifivax,May 2021,"1,500,000",(Blank),(Blank),(Blank),(Blank),"1,500,000"
Uzbekistan,Anhui Zhifei - Zifivax,Jun 2021,"3,000,000",(Blank),(Blank),(Blank),(Blank),"3,000,000"
Uzbekistan,Anhui Zhifei - Zifivax,Jul 2021,"1,000,000",(Blank),(Blank),(Blank),(Blank),"1,000,000"
Uzbekistan,Anhui Zhifei - Zifivax,Aug 2021,"5,000,000",(Blank),(Blank),(Blank),(Blank),"5,000,000"
Uzbekistan,Anhui Zhifei - Zifivax,Sep 2021,"8,458,488",(Blank),(Blank),(Blank),(Blank),"8,458,488"
Uzbekistan,Anhui Zhifei - Zifivax,Oct 2021,"1,219,510",(Blank),(Blank),(Blank),(Blank),"1,219,510"
Uzbekistan,Anhui Zhifei - Zifivax,Dec 2021,"5,358,100",(Blank),(Blank),(Blank),(Blank),"5,358,100"
Uzbekistan,Anhui Zhifei - Zifivax,Feb 2022,"910,330",(Blank),(Blank),(Blank),(Blank),"910,330"
Uzbekistan,Anhui Zhifei - Zifivax,Mar 2022,"3,296,000",(Blank),(Blank),(Blank),(Blank),"3,296,000"
Uzbekistan,Anhui Zhifei - Zifivax,May 2022,"6,172,770",(Blank),(Blank),(Blank),(Blank),"6,172,770"
Uzbekistan,Gamaleya - Sputnik Light,Oct 2021,"12,000",(Blank),(Blank),(Blank),(Blank),"12,000"
Uzbekistan,Gamaleya - Sputnik Light,Dec 2021,"200,000",(Blank),(Blank),(Blank),(Blank),"200,000"
Uzbekistan,Gamaleya - Sputnik Light,Feb 2022,"135,875",(Blank),(Blank),(Blank),(Blank),"135,875"
Uzbekistan,Gamaleya - Sputnik V,Apr 2021,"100,000",(Blank),(Blank),(Blank),(Blank),"100,000"
Uzbekistan,Gamaleya - Sputnik V,Jun 2021,"140,000",(Blank),(Blank),(Blank),(Blank),"140,000"
Uzbekistan,Gamaleya - Sputnik V,Jul 2021,"90,000",(Blank),(Blank),(Blank),(Blank),"90,000"
Uzbekistan,Gamaleya - Sputnik V,Aug 2021,"90,000",(Blank),(Blank),(Blank),(Blank),"90,000"
Uzbekistan,Gamaleya - Sputnik V,Oct 2021,"260,500",(Blank),(Blank),(Blank),(Blank),"260,500"
Uzbekistan,Gamaleya - Sputnik V,Nov 2021,"213,290",(Blank),(Blank),(Blank),(Blank),"213,290"
Uzbekistan,Unknown,Nov 2021,(Blank),(Blank),(Blank),(Blank),"4,560,700","4,560,700"
Uzbekistan,Unknown,Dec 2021,(Blank),(Blank),(Blank),(Blank),"40,756","40,756"
Uzbekistan,Unknown,Jan 2022,(Blank),(Blank),(Blank),(Blank),"431,274","431,274"
Uzbekistan,Unknown,Aug 2022,(Blank),(Blank),(Blank),(Blank),"3,693,951","3,693,951"
Uzbekistan,Unknown,Sep 2022,(Blank),(Blank),(Blank),(Blank),"1,885,769","1,885,769"
Tajikistan,Moderna - Spikevax,Jul 2021,(Blank),(Blank),"1,500,100",(Blank),(Blank),"1,500,100"
Tajikistan,Moderna - Spikevax,Jan 2022,(Blank),(Blank),"1,150,800",(Blank),(Blank),"1,150,800"
Tajikistan,Moderna - Spikevax,Feb 2022,(Blank),(Blank),"594,720",(Blank),(Blank),"594,720"
Tajikistan,Moderna - Spikevax,May 2022,(Blank),(Blank),"241,920",(Blank),(Blank),"241,920"
Tajikistan,Moderna - Spikevax,Dec 2021,(Blank),(Blank),"122,400",(Blank),(Blank),"122,400"
Tajikistan,Sinovac - CoronaVac,Dec 2021,(Blank),(Blank),"3,508,800",(Blank),(Blank),"3,508,800"
Tajikistan,Sinovac - CoronaVac,Jun 2021,(Blank),"300,000",(Blank),(Blank),(Blank),"300,000"
Tajikistan,Pfizer BioNTech - Comirnaty,Jul 2022,(Blank),(Blank),"400,140",(Blank),(Blank),"400,140"
Tajikistan,Pfizer BioNTech - Comirnaty,Sep 2022,(Blank),(Blank),"400,140",(Blank),(Blank),"400,140"
Tajikistan,Pfizer BioNTech - Comirnaty,Sep 2021,(Blank),(Blank),"325,260",(Blank),(Blank),"325,260"
Tajikistan,Pfizer BioNTech - Comirnaty,Dec 2021,(Blank),(Blank),"299,520",(Blank),(Blank),"299,520"
Tajikistan,Pfizer BioNTech - Comirnaty,Feb 2022,(Blank),(Blank),"299,520",(Blank),(Blank),"299,520"
Tajikistan,Pfizer BioNTech - Comirnaty,Jun 2022,(Blank),(Blank),"200,070",(Blank),(Blank),"200,070"
Tajikistan,Pfizer BioNTech - Comirnaty,Nov 2021,(Blank),(Blank),"198,900",(Blank),(Blank),"198,900"
Tajikistan,Pfizer BioNTech - Comirnaty,Apr 2022,(Blank),(Blank),"198,900",(Blank),(Blank),"198,900"
Tajikistan,Pfizer BioNTech - Comirnaty,May 2022,(Blank),(Blank),"198,900",(Blank),(Blank),"198,900"
Tajikistan,Pfizer BioNTech - Comirnaty,Aug 2022,(Blank),(Blank),"122,850",(Blank),(Blank),"122,850"
Tajikistan,Pfizer BioNTech - Comirnaty,Jan 2022,(Blank),(Blank),0,(Blank),(Blank),0
Tajikistan,AstraZeneca - Vaxzevria,Apr 2022,(Blank),(Blank),"501,600",(Blank),(Blank),"501,600"
Tajikistan,AstraZeneca - Vaxzevria,Feb 2022,(Blank),(Blank),"501,200",(Blank),(Blank),"501,200"
Tajikistan,AstraZeneca - Vaxzevria,Dec 2021,(Blank),(Blank),"302,400",(Blank),(Blank),"302,400"
Tajikistan,AstraZeneca - Vaxzevria,Nov 2021,(Blank),"150,000","192,000",(Blank),(Blank),"342,000"
Tajikistan,AstraZeneca - Vaxzevria,Aug 2021,(Blank),(Blank),"128,640",(Blank),(Blank),"128,640"
Tajikistan,AstraZeneca - Vaxzevria,Sep 2021,(Blank),(Blank),"100,800",(Blank),(Blank),"100,800"
Tajikistan,AstraZeneca - Vaxzevria,Jul 2021,(Blank),"40,000",(Blank),(Blank),(Blank),"40,000"
Tajikistan,SII - Covishield,Nov 2021,(Blank),(Blank),"698,500",(Blank),(Blank),"698,500"
Tajikistan,SII - Covishield,Mar 2021,(Blank),(Blank),"192,000",(Blank),(Blank),"192,000"
Tajikistan,Gamaleya - Sputnik V,Aug 2021,(Blank),"50,000",(Blank),(Blank),(Blank),"50,000"
Tajikistan,Unknown,Aug 2021,(Blank),(Blank),(Blank),(Blank),"878,121","878,121"
Tajikistan,Unknown,Sep 2021,(Blank),(Blank),(Blank),(Blank),"1,038,402","1,038,402"
Tajikistan,Unknown,Oct 2021,(Blank),(Blank),(Blank),(Blank),"747,859","747,859"
Tajikistan,Unknown,Jun 2022,(Blank),(Blank),(Blank),(Blank),"950,356","950,356"
Tajikistan,Unknown,Aug 2022,(Blank),(Blank),(Blank),(Blank),"850,840","850,840"
Ukraine,Moderna - Spikevax,Nov 2021,"242,895",(Blank),"2,930,300",(Blank),(Blank),"3,173,195"
Ukraine,Moderna - Spikevax,Jul 2021,"422,837",(Blank),"2,000,040",(Blank),(Blank),"2,422,877"
Ukraine,Moderna - Spikevax,Aug 2021,"1,264,226",(Blank),(Blank),(Blank),(Blank),"1,264,226"
Ukraine,Moderna - Spikevax,Sep 2021,"660,263",(Blank),(Blank),(Blank),(Blank),"660,263"
Ukraine,Moderna - Spikevax,Oct 2021,0,(Blank),(Blank),(Blank),(Blank),0
Ukraine,Moderna - Spikevax,Dec 2021,"461,904",(Blank),(Blank),(Blank),(Blank),"461,904"
Ukraine,Moderna - Spikevax,Jan 2022,"197,164",(Blank),(Blank),(Blank),(Blank),"197,164"
Ukraine,Moderna - Spikevax,Feb 2022,"100,100",(Blank),(Blank),(Blank),(Blank),"100,100"
Ukraine,Pfizer BioNTech - Comirnaty,Jan 2022,"1,487,277",(Blank),"665,730",(Blank),(Blank),"2,153,007"
Ukraine,Pfizer BioNTech - Comirnaty,Jul 2022,(Blank),(Blank),"499,590",(Blank),(Blank),"499,590"
Ukraine,Pfizer BioNTech - Comirnaty,Sep 2022,(Blank),(Blank),"499,590",(Blank),(Blank),"499,590"
Ukraine,Pfizer BioNTech - Comirnaty,May 2021,"191,801",(Blank),"473,850",(Blank),(Blank),"665,651"
Ukraine,Pfizer BioNTech - Comirnaty,Jun 2021,"764,478",(Blank),"473,850",(Blank),(Blank),"1,238,328"
Ukraine,Pfizer BioNTech - Comirnaty,Dec 2021,"2,094,017",(Blank),"333,450",(Blank),(Blank),"2,427,467"
Ukraine,Pfizer BioNTech - Comirnaty,Aug 2021,"1,436,564",(Blank),"188,370",(Blank),(Blank),"1,624,934"
Ukraine,Pfizer BioNTech - Comirnaty,Apr 2021,"48,497",(Blank),"117,000",(Blank),(Blank),"165,497"
Ukraine,Pfizer BioNTech - Comirnaty,Feb 2021,"100,000",(Blank),(Blank),(Blank),(Blank),"100,000"
Ukraine,Pfizer BioNTech - Comirnaty,Jul 2021,"1,329,561",(Blank),(Blank),(Blank),(Blank),"1,329,561"
Ukraine,Pfizer BioNTech - Comirnaty,Sep 2021,"1,723,747",(Blank),(Blank),(Blank),(Blank),"1,723,747"
Ukraine,Pfizer BioNTech - Comirnaty,Oct 2021,"2,753,436",(Blank),(Blank),(Blank),(Blank),"2,753,436"
Ukraine,Pfizer BioNTech - Comirnaty,Nov 2021,"3,507,843",(Blank),(Blank),(Blank),(Blank),"3,507,843"
Ukraine,Pfizer BioNTech - Comirnaty,Feb 2022,"1,097,883",(Blank),(Blank),(Blank),(Blank),"1,097,883"
Ukraine,AstraZeneca - Vaxzevria,Jun 2021,"356,158",(Blank),"705,600",(Blank),(Blank),"1,061,758"
Ukraine,AstraZeneca - Vaxzevria,Apr 2021,"438,988",(Blank),"367,200",(Blank),(Blank),"806,188"
Ukraine,AstraZeneca - Vaxzevria,Feb 2021,"3,455",(Blank),(Blank),(Blank),(Blank),"3,455"
Ukraine,AstraZeneca - Vaxzevria,Mar 2021,"270,155",(Blank),(Blank),(Blank),(Blank),"270,155"
Ukraine,AstraZeneca - Vaxzevria,May 2021,"233,390",(Blank),(Blank),(Blank),(Blank),"233,390"
Ukraine,AstraZeneca - Vaxzevria,Jul 2021,"431,650","108,000",(Blank),(Blank),(Blank),"539,650"
Ukraine,AstraZeneca - Vaxzevria,Aug 2021,"250,730","3,234,200",(Blank),(Blank),(Blank),"3,484,930"
Ukraine,AstraZeneca - Vaxzevria,Sep 2021,"462,673",(Blank),(Blank),(Blank),(Blank),"462,673"
Ukraine,AstraZeneca - Vaxzevria,Oct 2021,"967,944",(Blank),(Blank),(Blank),(Blank),"967,944"
Ukraine,AstraZeneca - Vaxzevria,Nov 2021,"788,583",(Blank),(Blank),(Blank),(Blank),"788,583"
Ukraine,AstraZeneca - Vaxzevria,Dec 2021,"175,096",(Blank),(Blank),(Blank),(Blank),"175,096"
Ukraine,AstraZeneca - Vaxzevria,Jan 2022,"48,390",(Blank),(Blank),(Blank),(Blank),"48,390"
Ukraine,AstraZeneca - Vaxzevria,Feb 2022,"18,424",(Blank),(Blank),(Blank),(Blank),"18,424"
Ukraine,Sinovac - CoronaVac,Sep 2021,"1,009,833",(Blank),"159,600",(Blank),(Blank),"1,169,433"
Ukraine,Sinovac - CoronaVac,Mar 2021,"200,000",(Blank),(Blank),(Blank),(Blank),"200,000"
Ukraine,Sinovac - CoronaVac,Apr 2021,"566,714",(Blank),(Blank),(Blank),(Blank),"566,714"
Ukraine,Sinovac - CoronaVac,May 2021,"1,641,424",(Blank),(Blank),(Blank),(Blank),"1,641,424"
Ukraine,Sinovac - CoronaVac,Jun 2021,"812,521",(Blank),(Blank),(Blank),(Blank),"812,521"
Ukraine,Sinovac - CoronaVac,Jul 2021,"1,025,688",(Blank),(Blank),(Blank),(Blank),"1,025,688"
Ukraine,Sinovac - CoronaVac,Aug 2021,"1,037,865",(Blank),(Blank),(Blank),(Blank),"1,037,865"
Ukraine,Sinovac - CoronaVac,Oct 2021,"1,721,495",(Blank),(Blank),(Blank),(Blank),"1,721,495"
Ukraine,Sinovac - CoronaVac,Nov 2021,"3,218,064",(Blank),(Blank),(Blank),(Blank),"3,218,064"
Ukraine,Sinovac - CoronaVac,Dec 2021,"1,349,768",(Blank),(Blank),(Blank),(Blank),"1,349,768"
Ukraine,Sinovac - CoronaVac,Jan 2022,"366,707",(Blank),(Blank),(Blank),(Blank),"366,707"
Ukraine,Sinovac - CoronaVac,Feb 2022,"232,375",(Blank),(Blank),(Blank),(Blank),"232,375"
Ukraine,Janssen - Ad26.COV 2.S,Aug 2022,(Blank),(Blank),"100,800",(Blank),(Blank),"100,800"
Ukraine,Janssen - Ad26.COV 2.S,May 2021,246,(Blank),(Blank),(Blank),(Blank),246
Ukraine,Janssen - Ad26.COV 2.S,Jun 2021,183,(Blank),(Blank),(Blank),(Blank),183
Ukraine,Janssen - Ad26.COV 2.S,Jul 2021,618,(Blank),(Blank),(Blank),(Blank),618
Ukraine,Janssen - Ad26.COV 2.S,Aug 2021,"19,531",(Blank),(Blank),(Blank),(Blank),"19,531"
Ukraine,Janssen - Ad26.COV 2.S,Sep 2021,"2,671",(Blank),(Blank),(Blank),(Blank),"2,671"
Ukraine,Janssen - Ad26.COV 2.S,Oct 2021,0,(Blank),(Blank),(Blank),(Blank),0
Ukraine,Janssen - Ad26.COV 2.S,Nov 2021,0,(Blank),(Blank),(Blank),(Blank),0
Ukraine,Janssen - Ad26.COV 2.S,Dec 2021,0,(Blank),(Blank),(Blank),(Blank),0
Ukraine,Janssen - Ad26.COV 2.S,Jan 2022,0,(Blank),(Blank),(Blank),(Blank),0
Ukraine,Janssen - Ad26.COV 2.S,Feb 2022,0,(Blank),(Blank),(Blank),(Blank),0
Ukraine,SII - Covishield,Feb 2021,"500,000",(Blank),(Blank),(Blank),(Blank),"500,000"
Azerbaijan,Pfizer BioNTech - Comirnaty,Dec 2021,(Blank),(Blank),"1,344,330",(Blank),(Blank),"1,344,330"
Azerbaijan,Pfizer BioNTech - Comirnaty,May 2021,(Blank),(Blank),"218,790",(Blank),(Blank),"218,790"
Azerbaijan,Pfizer BioNTech - Comirnaty,Aug 2021,(Blank),(Blank),"100,620",(Blank),(Blank),"100,620"
Azerbaijan,Pfizer BioNTech - Comirnaty,Nov 2021,(Blank),(Blank),"99,450",(Blank),(Blank),"99,450"
Azerbaijan,AstraZeneca - Vaxzevria,May 2021,(Blank),(Blank),"175,200",(Blank),(Blank),"175,200"
Azerbaijan,AstraZeneca - Vaxzevria,Apr 2021,(Blank),(Blank),"84,000",(Blank),(Blank),"84,000"
Azerbaijan,Gamaleya - Sputnik V,May 2021,"40,000",(Blank),(Blank),(Blank),(Blank),"40,000"
Azerbaijan,Gamaleya - Sputnik V,Jun 2021,"40,000",(Blank),(Blank),(Blank),(Blank),"40,000"
Azerbaijan,Sinovac - CoronaVac,Apr 2021,"350,000","150,000",(Blank),(Blank),(Blank),"500,000"
Azerbaijan,Unknown,Feb 2021,(Blank),(Blank),(Blank),(Blank),"71,500","71,500"
Azerbaijan,Unknown,Mar 2021,(Blank),(Blank),(Blank),(Blank),"489,962","489,962"
Azerbaijan,Unknown,Apr 2021,(Blank),(Blank),(Blank),(Blank),"491,578","491,578"
Azerbaijan,Unknown,May 2021,(Blank),(Blank),(Blank),(Blank),"407,508","407,508"
Azerbaijan,Unknown,Jun 2021,(Blank),(Blank),(Blank),(Blank),"1,343,803","1,343,803"
Azerbaijan,Unknown,Jul 2021,(Blank),(Blank),(Blank),(Blank),"1,607,257","1,607,257"
Azerbaijan,Unknown,Aug 2021,(Blank),(Blank),(Blank),(Blank),"1,916,096","1,916,096"
Azerbaijan,Unknown,Sep 2021,(Blank),(Blank),(Blank),(Blank),"1,923,777","1,923,777"
Azerbaijan,Unknown,Oct 2021,(Blank),(Blank),(Blank),(Blank),"1,216,864","1,216,864"
Azerbaijan,Unknown,Nov 2021,(Blank),(Blank),(Blank),(Blank),"853,961","853,961"
Azerbaijan,Unknown,Jan 2022,(Blank),(Blank),(Blank),(Blank),"276,148","276,148"
Azerbaijan,Unknown,Feb 2022,(Blank),(Blank),(Blank),(Blank),"791,404","791,404"
Azerbaijan,Unknown,Mar 2022,(Blank),(Blank),(Blank),(Blank),"809,707","809,707"
Azerbaijan,Unknown,Apr 2022,(Blank),(Blank),(Blank),(Blank),"212,761","212,761"
Azerbaijan,Unknown,May 2022,(Blank),(Blank),(Blank),(Blank),"81,076","81,076"
Azerbaijan,Unknown,Jun 2022,(Blank),(Blank),(Blank),(Blank),"42,510","42,510"
Azerbaijan,Unknown,Jul 2022,(Blank),(Blank),(Blank),(Blank),"61,505","61,505"
Azerbaijan,Unknown,Aug 2022,(Blank),(Blank),(Blank),(Blank),"43,017","43,017"
Kyrgyzstan,Pfizer BioNTech - Comirnaty,Oct 2021,(Blank),(Blank),"259,740",(Blank),(Blank),"259,740"
Kyrgyzstan,Pfizer BioNTech - Comirnaty,Jan 2022,(Blank),(Blank),"149,760",(Blank),(Blank),"149,760"
Kyrgyzstan,Pfizer BioNTech - Comirnaty,Aug 2022,(Blank),(Blank),"100,620",(Blank),(Blank),"100,620"
Kyrgyzstan,Pfizer BioNTech - Comirnaty,Dec 2021,(Blank),(Blank),"49,140",(Blank),(Blank),"49,140"
Kyrgyzstan,AstraZeneca - Vaxzevria,Nov 2021,(Blank),(Blank),"228,000",(Blank),(Blank),"228,000"
Kyrgyzstan,AstraZeneca - Vaxzevria,Jul 2021,(Blank),"40,000","226,560",(Blank),(Blank),"266,560"
Kyrgyzstan,AstraZeneca - Vaxzevria,Oct 2021,(Blank),"55,200",(Blank),(Blank),(Blank),"55,200"
Kyrgyzstan,Sinopharm (Beijing) - BBIBP-CorV,Nov 2021,(Blank),(Blank),"142,800",(Blank),(Blank),"142,800"
Kyrgyzstan,Sinopharm (Beijing) - BBIBP-CorV,Oct 2021,(Blank),(Blank),"111,600",(Blank),(Blank),"111,600"
Kyrgyzstan,Sinopharm (Beijing) - BBIBP-CorV,Aug 2021,"1,250,000",(Blank),"44,400",(Blank),(Blank),"1,294,400"
Kyrgyzstan,Sinopharm (Beijing) - BBIBP-CorV,Mar 2021,(Blank),"150,000",(Blank),(Blank),(Blank),"150,000"
Kyrgyzstan,Sinopharm (Beijing) - BBIBP-CorV,Jul 2021,"1,100,000","150,000",(Blank),(Blank),(Blank),"1,250,000"
Kyrgyzstan,Sinopharm (Beijing) - BBIBP-CorV,Dec 2021,(Blank),"1,500,000",(Blank),(Blank),(Blank),"1,500,000"
Kyrgyzstan,Moderna - Spikevax,Nov 2021,(Blank),(Blank),"115,200",(Blank),(Blank),"115,200"
Kyrgyzstan,Moderna - Spikevax,Jan 2022,(Blank),(Blank),"100,800",(Blank),(Blank),"100,800"
Kyrgyzstan,Gamaleya - Sputnik Light,Nov 2021,(Blank),"200,000",(Blank),(Blank),(Blank),"200,000"
Kyrgyzstan,Gamaleya - Sputnik V,Apr 2021,"20,000",(Blank),(Blank),(Blank),(Blank),"20,000"
